point_id,polygon_id,class,di_t+0,di_t+1,di_t+10,di_t+11,di_t+12,di_t+14,di_t+15,di_t+16,di_t+17,di_t+18,di_t+19,di_t+2,di_t+20,di_t+21,di_t+22,di_t+23,di_t+24,di_t+25,di_t+26,di_t+3,di_t+4,di_t+5,di_t+6,di_t+7,di_t+8,di_t+9,di_t-1,di_t-10,di_t-11,di_t-12,di_t-13,di_t-14,di_t-15,di_t-16,di_t-17,di_t-18,di_t-19,di_t-2,di_t-20,di_t-21,di_t-22,di_t-23,di_t-24,di_t-25,di_t-27,di_t-28,di_t-29,di_t-3,di_t-30,di_t-31,di_t-32,di_t-33,di_t-34,di_t-35,di_t-36,di_t-37,di_t-38,di_t-39,di_t-4,di_t-40,di_t-41,di_t-42,di_t-43,di_t-44,di_t-45,di_t-46,di_t-47,di_t-48,di_t-49,di_t-5,di_t-50,di_t-51,di_t-52,di_t-6,di_t-7,di_t-8,di_t-9,FCC_Date,Flight_Date
8236,23,3,,,1.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,2.0,,2.0,,,-1.0,,0.0,,1.0,,0.0,-1.0,,-1.0,,0.0,,1.0,,2.0,,,3.0,,2.0,,2.0,,2.0,,2.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,-1.0,,-1.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2022-07-18
8237,23,3,,,1.0,,0.0,,0.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,1.0,,0.0,-1.0,,-1.0,,0.0,,1.0,,1.0,,,2.0,,2.0,,2.0,,2.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,0.0,,,,0.0,,0.0,,-1.0,,-1.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2022-07-18
8238,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,0.0,,0.0,,,-1.0,,-1.0,,0.0,,-1.0,-1.0,,-1.0,,1.0,,2.0,,3.0,,,4.0,,3.0,,3.0,,2.0,,2.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8239,23,3,,,-1.0,,0.0,,1.0,,1.0,,1.0,-1.0,,0.0,,0.0,,0.0,,,-1.0,,-1.0,,-1.0,,-1.0,-2.0,,-1.0,,0.0,,1.0,,2.0,,,3.0,,3.0,,2.0,,2.0,,2.0,-1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,-1.0,,,-2.0,,,,2022-07-18
8240,23,3,,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,1.0,,0.0,,,0.0,,0.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,0.0,,1.0,,,0.0,,,,2022-07-18
8241,23,3,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,2.0,,2.0,,1.0,,,0.0,,1.0,,1.0,,0.0,0.0,,0.0,,1.0,,1.0,,1.0,,,3.0,,3.0,,3.0,,3.0,,3.0,0.0,,2.0,,-2147483648.0,,2.0,,2.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,0.0,,0.0,,,0.0,,,,2022-07-18
8242,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,-1.0,0.0,,0.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,-1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8243,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,0.0,,0.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,1.0,-1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,0.0,,,,2022-07-18
8244,23,3,,,0.0,,1.0,,2.0,,2.0,,2.0,0.0,,2.0,,2.0,,2.0,,,0.0,,0.0,,0.0,,0.0,0.0,,1.0,,2.0,,3.0,,3.0,,,3.0,,3.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,2.0,,2.0,,,,1.0,,1.0,,0.0,,0.0,,,1.0,0.0,,0.0,,,0.0,,,,2022-07-18
8245,23,3,,,0.0,,1.0,,2.0,,2.0,,2.0,0.0,,1.0,,1.0,,2.0,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,2.0,,3.0,,3.0,,,3.0,,3.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,1.0,,1.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2022-07-18
8246,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,-1.0,,0.0,,-1.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,3.0,,3.0,,3.0,,3.0,,3.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2022-07-18
8247,23,3,,,0.0,,0.0,,1.0,,2.0,,2.0,-1.0,,2.0,,2.0,,2.0,,,-1.0,,0.0,,0.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8248,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,2.0,,2.0,,,-1.0,,0.0,,0.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8249,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,-1.0,,0.0,,-1.0,-1.0,,-1.0,,0.0,,1.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,-1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8250,23,3,,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,1.0,,1.0,,,0.0,,0.0,,1.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,1.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8251,23,3,,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,1.0,,1.0,,,0.0,,0.0,,1.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8252,23,3,,,1.0,,1.0,,2.0,,2.0,,2.0,0.0,,2.0,,2.0,,1.0,,,0.0,,0.0,,1.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8253,23,3,,,1.0,,1.0,,2.0,,2.0,,2.0,0.0,,2.0,,2.0,,2.0,,,0.0,,0.0,,1.0,,0.0,-1.0,,0.0,,1.0,,2.0,,3.0,,,3.0,,3.0,,3.0,,3.0,,2.0,0.0,,2.0,,-2147483648.0,,2.0,,2.0,,,,1.0,,1.0,,1.0,,0.0,,,1.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8254,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,-1.0,0.0,,0.0,,1.0,,2.0,,3.0,,,2.0,,2.0,,2.0,,2.0,,2.0,-1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8255,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,-1.0,,0.0,,-1.0,0.0,,0.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,-1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8256,23,3,,,0.0,,1.0,,1.0,,2.0,,1.0,0.0,,1.0,,1.0,,1.0,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,2.0,,3.0,,3.0,,,3.0,,3.0,,2.0,,2.0,,2.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,1.0,,1.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,0.0,,,,2022-07-18
8257,23,3,,,0.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,-1.0,0.0,,0.0,,2.0,,3.0,,3.0,,,3.0,,3.0,,2.0,,2.0,,2.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,1.0,,1.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8258,23,3,,,0.0,,0.0,,1.0,,2.0,,2.0,-1.0,,2.0,,2.0,,2.0,,,-1.0,,0.0,,0.0,,-1.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,3.0,,3.0,,3.0,,3.0,,2.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2022-07-18
8259,23,3,,,0.0,,0.0,,1.0,,2.0,,2.0,-1.0,,2.0,,2.0,,2.0,,,-1.0,,0.0,,0.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,3.0,,,3.0,,3.0,,3.0,,3.0,,3.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8260,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,-1.0,,0.0,,-1.0,-1.0,,-1.0,,0.0,,2.0,,2.0,,,3.0,,3.0,,2.0,,2.0,,2.0,-1.0,,2.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2022-07-18
8261,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,-1.0,,0.0,,-1.0,-1.0,,-1.0,,0.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8262,23,3,,,1.0,,1.0,,1.0,,2.0,,2.0,0.0,,2.0,,2.0,,2.0,,,0.0,,0.0,,1.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,3.0,,2.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,1.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8263,23,3,,,1.0,,1.0,,1.0,,2.0,,2.0,-1.0,,2.0,,2.0,,2.0,,,-1.0,,0.0,,1.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,3.0,,2.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8264,23,3,,,1.0,,1.0,,1.0,,1.0,,2.0,0.0,,2.0,,1.0,,1.0,,,0.0,,0.0,,1.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8265,23,3,,,1.0,,1.0,,2.0,,2.0,,2.0,0.0,,2.0,,2.0,,2.0,,,0.0,,0.0,,1.0,,0.0,-1.0,,0.0,,1.0,,2.0,,3.0,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8266,23,3,,,0.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,1.0,,1.0,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,1.0,,3.0,,3.0,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,0.0,,,0.0,-1.0,,0.0,,,0.0,,,,2022-07-18
8267,23,3,,,0.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,0.0,,0.0,,1.0,,2.0,,2.0,,,2.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,0.0,,,,2022-07-18
8268,23,3,,,0.0,,1.0,,1.0,,2.0,,2.0,0.0,,2.0,,2.0,,2.0,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,2.0,,3.0,,3.0,,,2.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,0.0,,,0.0,-1.0,,0.0,,,0.0,,,,2022-07-18
8269,23,3,,,0.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,1.0,,1.0,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,2.0,,3.0,,3.0,,,2.0,,2.0,,1.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,0.0,,,1.0,0.0,,0.0,,,0.0,,,,2022-07-18
8270,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,-1.0,,0.0,,-1.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2022-07-18
8271,23,3,,,0.0,,1.0,,1.0,,2.0,,2.0,-1.0,,2.0,,2.0,,2.0,,,-1.0,,0.0,,0.0,,0.0,-1.0,,0.0,,1.0,,2.0,,3.0,,,3.0,,3.0,,3.0,,3.0,,3.0,0.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8272,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,-1.0,,0.0,,-1.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,3.0,,3.0,,2.0,,2.0,,2.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8273,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,2.0,,2.0,,,-1.0,,0.0,,0.0,,-1.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8274,23,3,,,1.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,2.0,,2.0,,,-1.0,,0.0,,0.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,3.0,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,2.0,,2.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8275,23,3,,,0.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,2.0,,2.0,,,-1.0,,0.0,,0.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8276,23,3,,,1.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,0.0,,0.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,1.0,-1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,0.0,,,,2022-07-18
8277,23,3,,,1.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,0.0,,0.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,-1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,0.0,,,,2022-07-18
8278,23,3,,,1.0,,1.0,,1.0,,2.0,,2.0,0.0,,2.0,,1.0,,1.0,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,1.0,0.0,,0.0,,,0.0,,,,2022-07-18
8279,23,3,,,1.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,0.0,,0.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,1.0,0.0,,0.0,,,0.0,,,,2022-07-18
8280,23,3,,,0.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,0.0,,0.0,,1.0,,2.0,,2.0,,,2.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,0.0,,,,2022-07-18
8281,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,0.0,,0.0,,1.0,,2.0,,2.0,,,2.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2022-07-18
8282,23,3,,,1.0,,1.0,,2.0,,2.0,,2.0,0.0,,2.0,,2.0,,2.0,,,0.0,,0.0,,1.0,,0.0,0.0,,1.0,,1.0,,2.0,,2.0,,,2.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,0.0,,1.0,,,0.0,,,,2022-07-18
8283,23,3,,,0.0,,0.0,,1.0,,1.0,,2.0,-1.0,,2.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,-1.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,3.0,,2.0,,2.0,,2.0,,2.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2022-07-18
8284,23,3,,,0.0,,0.0,,1.0,,2.0,,2.0,-1.0,,2.0,,2.0,,2.0,,,-1.0,,0.0,,0.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,3.0,,3.0,,3.0,,3.0,,2.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,-1.0,,-1.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2022-07-18
8285,23,3,,,0.0,,0.0,,0.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,-1.0,,0.0,,-1.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8286,23,3,,,0.0,,0.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8287,23,3,,,0.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8288,23,3,,,0.0,,1.0,,0.0,,0.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,2.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,0.0,,,1.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8289,23,3,,,1.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,1.0,,1.0,,,2.0,,2.0,,2.0,,2.0,,2.0,-1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8290,23,3,,,1.0,,1.0,,0.0,,0.0,,0.0,-1.0,,0.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,-1.0,0.0,,0.0,,0.0,,1.0,,1.0,,,2.0,,2.0,,2.0,,2.0,,2.0,-1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8291,23,3,,,0.0,,0.0,,0.0,,0.0,,0.0,-1.0,,0.0,,0.0,,0.0,,,-1.0,,-1.0,,0.0,,-1.0,-1.0,,0.0,,0.0,,1.0,,1.0,,,1.0,,2.0,,2.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2022-07-18
8292,23,3,,,1.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,0.0,,0.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,2.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,1.0,0.0,,0.0,,,0.0,,,,2022-07-18
8293,23,3,,,0.0,,0.0,,1.0,,2.0,,2.0,-1.0,,2.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,-1.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,3.0,,3.0,,3.0,,3.0,,2.0,-1.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8294,23,3,,,0.0,,0.0,,0.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,0.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,3.0,,3.0,,3.0,,3.0,,2.0,0.0,,2.0,,-2147483648.0,,2.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8295,23,3,,,0.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,2.0,,2.0,,,-1.0,,0.0,,0.0,,0.0,-1.0,,-1.0,,1.0,,2.0,,2.0,,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2022-07-18
8296,23,3,,,1.0,,1.0,,1.0,,1.0,,1.0,-1.0,,1.0,,1.0,,1.0,,,-1.0,,0.0,,1.0,,0.0,0.0,,0.0,,1.0,,2.0,,2.0,,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,1.0,,,1.0,-1.0,,0.0,,,0.0,,,,2022-07-18
8297,24,3,,,-2.0,,-2.0,,-2.0,,-2.0,,-1.0,-3.0,,-1.0,,-1.0,,0.0,,,-2.0,,-2.0,,-2.0,,-2.0,-2.0,,-2.0,,-1.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,-2.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,0.0,,-1.0,,-1.0,,-1.0,,,-2.0,-2.0,,-2.0,,,-2.0,,,,2022-07-18
8298,24,3,,,-1.0,,-1.0,,-1.0,,-1.0,,0.0,-2.0,,0.0,,0.0,,0.0,,,-2.0,,-2.0,,-2.0,,-2.0,-2.0,,-2.0,,-1.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,-1.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,-2.0,,-2.0,,,-2.0,,,,2022-07-18
8299,24,3,,,-2.0,,-1.0,,-1.0,,-1.0,,-1.0,-3.0,,-1.0,,0.0,,0.0,,,-2.0,,-2.0,,-2.0,,-2.0,-2.0,,-2.0,,-1.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,-1.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,-1.0,,-1.0,,-1.0,,-2.0,,,-2.0,-2.0,,-2.0,,,-2.0,,,,2022-07-18
