point_id,polygon_id,class,di_t+0,di_t+1,di_t+10,di_t+11,di_t+12,di_t+14,di_t+15,di_t+16,di_t+17,di_t+18,di_t+19,di_t+2,di_t+20,di_t+21,di_t+22,di_t+23,di_t+24,di_t+25,di_t+26,di_t+3,di_t+4,di_t+5,di_t+6,di_t+7,di_t+8,di_t+9,di_t-1,di_t-10,di_t-11,di_t-12,di_t-13,di_t-14,di_t-15,di_t-16,di_t-17,di_t-18,di_t-19,di_t-2,di_t-20,di_t-21,di_t-22,di_t-23,di_t-24,di_t-25,di_t-27,di_t-28,di_t-29,di_t-3,di_t-30,di_t-4,di_t-5,di_t-6,di_t-7,di_t-8,di_t-9
3153,1,1,,8.0,7.0,,8.0,7.0,,,7.0,,6.0,,,6.0,,5.0,,5.0,,,7.0,,7.0,,7.0,,10.0,,,2.0,,-2147483648.0,,1.0,,1.0,,,0.0,,-2147483648.0,,,0.0,0.0,,0.0,8.0,,,6.0,,4.0,,3.0
3154,1,1,,8.0,7.0,,8.0,8.0,,,7.0,,6.0,,,6.0,,5.0,,5.0,,,7.0,,7.0,,7.0,,10.0,,,1.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,-1.0,8.0,,,7.0,,4.0,,2.0
3155,1,1,,8.0,8.0,,9.0,8.0,,,8.0,,6.0,,,6.0,,6.0,,6.0,,,7.0,,7.0,,8.0,,10.0,,,1.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,8.0,,,6.0,,3.0,,2.0
3156,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3157,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3158,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3159,1,1,,1.0,2.0,,3.0,3.0,,,3.0,,2.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,,2.0,,2.0,,,-1.0,,-2147483648.0,,-1.0,,-2.0,,,-2.0,,-2147483648.0,,,-3.0,-3.0,,-3.0,2.0,,,1.0,,1.0,,1.0
3160,1,1,,1.0,2.0,,3.0,3.0,,,3.0,,2.0,,,2.0,,1.0,,1.0,,,1.0,,1.0,,2.0,,2.0,,,-1.0,,-2147483648.0,,-2.0,,-2.0,,,-2.0,,-2147483648.0,,,-3.0,-3.0,,-2.0,2.0,,,1.0,,1.0,,0.0
3161,1,1,,5.0,5.0,,4.0,4.0,,,3.0,,2.0,,,2.0,,2.0,,1.0,,,5.0,,5.0,,5.0,,5.0,,,0.0,,-2147483648.0,,-1.0,,-1.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,-1.0,4.0,,,2.0,,1.0,,0.0
3162,1,1,,5.0,6.0,,5.0,4.0,,,4.0,,3.0,,,3.0,,2.0,,2.0,,,5.0,,5.0,,6.0,,7.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,5.0,,,4.0,,1.0,,0.0
3163,1,1,,7.0,7.0,,8.0,7.0,,,6.0,,5.0,,,5.0,,4.0,,3.0,,,7.0,,7.0,,8.0,,7.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,5.0,,,4.0,,1.0,,1.0
3164,1,1,,7.0,7.0,,8.0,6.0,,,6.0,,5.0,,,4.0,,4.0,,3.0,,,7.0,,7.0,,7.0,,7.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,5.0,,,4.0,,1.0,,1.0
3165,1,1,,7.0,7.0,,8.0,7.0,,,6.0,,5.0,,,5.0,,4.0,,4.0,,,6.0,,7.0,,7.0,,7.0,,,1.0,,-2147483648.0,,1.0,,1.0,,,1.0,,-2147483648.0,,,0.0,1.0,,1.0,5.0,,,4.0,,2.0,,2.0
3166,1,1,,8.0,8.0,,9.0,7.0,,,7.0,,5.0,,,5.0,,4.0,,4.0,,,7.0,,8.0,,8.0,,7.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,5.0,,,4.0,,2.0,,2.0
3167,1,1,,9.0,9.0,,9.0,8.0,,,7.0,,6.0,,,6.0,,5.0,,5.0,,,9.0,,9.0,,9.0,,10.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,0.0,,-2147483648.0,,,0.0,0.0,,0.0,7.0,,,5.0,,1.0,,0.0
3168,1,1,,9.0,8.0,,8.0,7.0,,,7.0,,5.0,,,5.0,,5.0,,5.0,,,8.0,,8.0,,8.0,,10.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,0.0,,-2147483648.0,,,0.0,0.0,,0.0,7.0,,,5.0,,1.0,,0.0
3169,1,1,,9.0,8.0,,9.0,8.0,,,7.0,,6.0,,,6.0,,6.0,,5.0,,,8.0,,8.0,,8.0,,10.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,0.0,,-2147483648.0,,,-1.0,0.0,,0.0,8.0,,,5.0,,2.0,,0.0
3170,1,1,,9.0,8.0,,9.0,8.0,,,8.0,,6.0,,,6.0,,6.0,,5.0,,,8.0,,8.0,,8.0,,10.0,,,1.0,,-2147483648.0,,1.0,,1.0,,,1.0,,-2147483648.0,,,0.0,1.0,,1.0,8.0,,,6.0,,2.0,,1.0
3171,1,1,,8.0,8.0,,8.0,8.0,,,7.0,,6.0,,,6.0,,5.0,,5.0,,,7.0,,7.0,,8.0,,10.0,,,1.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,8.0,,,6.0,,4.0,,3.0
3172,1,1,,8.0,8.0,,8.0,8.0,,,7.0,,6.0,,,6.0,,5.0,,5.0,,,8.0,,8.0,,8.0,,10.0,,,0.0,,-2147483648.0,,-1.0,,-1.0,,,-2.0,,-2147483648.0,,,-2.0,-2.0,,-1.0,8.0,,,6.0,,3.0,,2.0
3173,1,1,,8.0,8.0,,9.0,8.0,,,7.0,,6.0,,,6.0,,6.0,,5.0,,,8.0,,8.0,,8.0,,10.0,,,0.0,,-2147483648.0,,-1.0,,-1.0,,,-2.0,,-2147483648.0,,,-2.0,-2.0,,-1.0,8.0,,,6.0,,3.0,,1.0
3174,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3175,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3176,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3177,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3178,1,1,,1.0,2.0,,3.0,3.0,,,2.0,,1.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,2.0,,,-1.0,,-2147483648.0,,-2.0,,-2.0,,,-2.0,,-2147483648.0,,,-3.0,-3.0,,-3.0,1.0,,,1.0,,1.0,,0.0
3179,1,1,,1.0,2.0,,3.0,3.0,,,2.0,,2.0,,,2.0,,2.0,,2.0,,,1.0,,1.0,,2.0,,1.0,,,1.0,,-2147483648.0,,0.0,,0.0,,,0.0,,-2147483648.0,,,0.0,-1.0,,-1.0,1.0,,,1.0,,1.0,,1.0
3180,1,1,,1.0,2.0,,3.0,2.0,,,2.0,,1.0,,,1.0,,1.0,,1.0,,,1.0,,2.0,,2.0,,0.0,,,-1.0,,-2147483648.0,,-2.0,,-2.0,,,-3.0,,-2147483648.0,,,-3.0,-3.0,,-3.0,0.0,,,0.0,,0.0,,-1.0
3181,1,1,,6.0,6.0,,5.0,4.0,,,4.0,,3.0,,,3.0,,2.0,,2.0,,,6.0,,6.0,,6.0,,6.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,0.0,,0.0,4.0,,,3.0,,1.0,,1.0
3182,1,1,,6.0,7.0,,6.0,5.0,,,4.0,,3.0,,,3.0,,3.0,,3.0,,,6.0,,6.0,,7.0,,8.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,0.0,,-2147483648.0,,,0.0,0.0,,0.0,6.0,,,4.0,,1.0,,1.0
3183,1,1,,8.0,9.0,,9.0,7.0,,,7.0,,6.0,,,6.0,,5.0,,4.0,,,8.0,,8.0,,9.0,,8.0,,,0.0,,-2147483648.0,,-1.0,,-1.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,6.0,,,4.0,,1.0,,1.0
3184,1,1,,8.0,9.0,,9.0,7.0,,,6.0,,6.0,,,5.0,,5.0,,4.0,,,8.0,,8.0,,9.0,,8.0,,,-1.0,,-2147483648.0,,-1.0,,-1.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,6.0,,,4.0,,1.0,,0.0
3185,1,1,,7.0,8.0,,9.0,7.0,,,7.0,,5.0,,,5.0,,5.0,,4.0,,,7.0,,7.0,,8.0,,7.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,5.0,,,4.0,,1.0,,1.0
3186,1,1,,8.0,9.0,,9.0,8.0,,,7.0,,6.0,,,6.0,,5.0,,5.0,,,7.0,,8.0,,9.0,,8.0,,,0.0,,-2147483648.0,,-1.0,,-1.0,,,-2.0,,-2147483648.0,,,-2.0,-2.0,,-1.0,6.0,,,4.0,,2.0,,1.0
3187,1,1,,8.0,8.0,,9.0,7.0,,,7.0,,5.0,,,5.0,,5.0,,5.0,,,7.0,,8.0,,8.0,,9.0,,,0.0,,-2147483648.0,,-1.0,,-1.0,,,-2.0,,-2147483648.0,,,-2.0,-2.0,,-1.0,7.0,,,5.0,,2.0,,0.0
3188,1,1,,7.0,7.0,,8.0,7.0,,,6.0,,5.0,,,5.0,,5.0,,4.0,,,7.0,,7.0,,8.0,,9.0,,,-1.0,,-2147483648.0,,-1.0,,-1.0,,,-2.0,,-2147483648.0,,,-2.0,-2.0,,-1.0,7.0,,,5.0,,1.0,,0.0
3189,1,1,,8.0,7.0,,8.0,8.0,,,7.0,,6.0,,,6.0,,6.0,,5.0,,,7.0,,7.0,,7.0,,10.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,0.0,,-2147483648.0,,,0.0,0.0,,0.0,8.0,,,5.0,,2.0,,1.0
3190,1,1,,8.0,7.0,,9.0,8.0,,,7.0,,6.0,,,6.0,,5.0,,5.0,,,7.0,,7.0,,7.0,,10.0,,,1.0,,-2147483648.0,,1.0,,1.0,,,1.0,,-2147483648.0,,,1.0,1.0,,1.0,8.0,,,6.0,,3.0,,2.0
3191,1,1,,8.0,7.0,,8.0,8.0,,,7.0,,6.0,,,6.0,,5.0,,5.0,,,7.0,,7.0,,7.0,,9.0,,,1.0,,-2147483648.0,,1.0,,1.0,,,0.0,,-2147483648.0,,,0.0,0.0,,0.0,8.0,,,6.0,,3.0,,2.0
3192,1,1,,8.0,7.0,,8.0,8.0,,,7.0,,6.0,,,6.0,,5.0,,5.0,,,7.0,,7.0,,7.0,,10.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,8.0,,,6.0,,3.0,,1.0
3193,1,1,,8.0,7.0,,8.0,8.0,,,7.0,,6.0,,,6.0,,5.0,,5.0,,,7.0,,7.0,,7.0,,9.0,,,0.0,,-2147483648.0,,0.0,,-1.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,-1.0,7.0,,,5.0,,2.0,,1.0
3194,1,1,,8.0,7.0,,8.0,7.0,,,7.0,,6.0,,,6.0,,5.0,,5.0,,,7.0,,7.0,,7.0,,8.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,6.0,,,4.0,,2.0,,1.0
3195,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3196,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3197,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3198,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3199,1,1,,2.0,2.0,,3.0,3.0,,,2.0,,1.0,,,1.0,,0.0,,0.0,,,2.0,,2.0,,2.0,,2.0,,,0.0,,-2147483648.0,,-1.0,,-1.0,,,-2.0,,-2147483648.0,,,-3.0,-3.0,,-3.0,1.0,,,0.0,,0.0,,1.0
3200,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3201,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3202,1,1,,7.0,6.0,,6.0,4.0,,,4.0,,3.0,,,3.0,,3.0,,2.0,,,6.0,,6.0,,6.0,,6.0,,,0.0,,-2147483648.0,,-1.0,,-1.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,4.0,,,3.0,,1.0,,0.0
3203,1,1,,6.0,6.0,,6.0,4.0,,,4.0,,3.0,,,3.0,,3.0,,2.0,,,5.0,,6.0,,7.0,,7.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,0.0,,0.0,6.0,,,4.0,,1.0,,0.0
3204,1,1,,8.0,9.0,,9.0,7.0,,,6.0,,5.0,,,5.0,,4.0,,4.0,,,8.0,,8.0,,9.0,,8.0,,,-1.0,,-2147483648.0,,-1.0,,-1.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,-1.0,6.0,,,4.0,,1.0,,0.0
3205,1,1,,8.0,9.0,,9.0,7.0,,,6.0,,5.0,,,5.0,,4.0,,4.0,,,8.0,,8.0,,9.0,,8.0,,,-1.0,,-2147483648.0,,-1.0,,-1.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,-1.0,6.0,,,4.0,,1.0,,0.0
3206,1,1,,7.0,8.0,,9.0,7.0,,,7.0,,5.0,,,5.0,,5.0,,4.0,,,7.0,,8.0,,8.0,,7.0,,,0.0,,-2147483648.0,,-1.0,,-1.0,,,-2.0,,-2147483648.0,,,-2.0,-1.0,,-1.0,5.0,,,3.0,,1.0,,1.0
3207,1,1,,7.0,8.0,,9.0,8.0,,,7.0,,6.0,,,5.0,,5.0,,4.0,,,7.0,,8.0,,8.0,,7.0,,,0.0,,-2147483648.0,,-1.0,,-1.0,,,-2.0,,-2147483648.0,,,-2.0,-2.0,,-1.0,5.0,,,4.0,,1.0,,1.0
3208,1,1,,7.0,8.0,,8.0,6.0,,,5.0,,3.0,,,3.0,,3.0,,3.0,,,7.0,,7.0,,8.0,,9.0,,,-2.0,,-2147483648.0,,-2.0,,-2.0,,,-2.0,,-2147483648.0,,,-1.0,-1.0,,-1.0,6.0,,,4.0,,-1.0,,-2.0
3209,1,1,,8.0,7.0,,7.0,5.0,,,5.0,,3.0,,,3.0,,3.0,,3.0,,,7.0,,7.0,,7.0,,9.0,,,-2.0,,-2147483648.0,,-2.0,,-2.0,,,-2.0,,-2147483648.0,,,-2.0,-1.0,,-1.0,7.0,,,4.0,,-1.0,,-2.0
3210,1,1,,8.0,8.0,,9.0,8.0,,,7.0,,6.0,,,6.0,,6.0,,6.0,,,7.0,,7.0,,8.0,,10.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,0.0,,-2147483648.0,,,0.0,0.0,,1.0,8.0,,,6.0,,2.0,,1.0
3211,1,1,,8.0,7.0,,7.0,6.0,,,5.0,,4.0,,,4.0,,3.0,,3.0,,,7.0,,7.0,,7.0,,10.0,,,-1.0,,-2147483648.0,,-1.0,,0.0,,,0.0,,-2147483648.0,,,0.0,0.0,,1.0,8.0,,,5.0,,0.0,,-1.0
3212,1,1,,8.0,7.0,,7.0,6.0,,,5.0,,4.0,,,3.0,,3.0,,3.0,,,7.0,,7.0,,7.0,,10.0,,,-1.0,,-2147483648.0,,-1.0,,-1.0,,,-1.0,,-2147483648.0,,,-1.0,0.0,,0.0,8.0,,,5.0,,1.0,,0.0
3213,1,1,,8.0,7.0,,8.0,6.0,,,5.0,,4.0,,,4.0,,3.0,,3.0,,,7.0,,7.0,,7.0,,10.0,,,-2.0,,-2147483648.0,,-2.0,,-1.0,,,-2.0,,-2147483648.0,,,-1.0,-1.0,,-1.0,8.0,,,5.0,,1.0,,-1.0
3214,1,1,,8.0,8.0,,8.0,6.0,,,6.0,,4.0,,,4.0,,3.0,,3.0,,,8.0,,8.0,,8.0,,10.0,,,-2.0,,-2147483648.0,,-2.0,,-2.0,,,-2.0,,-2147483648.0,,,-2.0,-1.0,,-1.0,7.0,,,4.0,,0.0,,-2.0
3215,1,1,,8.0,8.0,,9.0,8.0,,,8.0,,6.0,,,6.0,,6.0,,5.0,,,8.0,,8.0,,8.0,,10.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,7.0,,,5.0,,2.0,,1.0
3216,1,1,,7.0,7.0,,8.0,8.0,,,8.0,,7.0,,,7.0,,6.0,,6.0,,,6.0,,6.0,,7.0,,9.0,,,0.0,,-2147483648.0,,0.0,,-1.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,7.0,,,5.0,,2.0,,1.0
3217,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3218,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3219,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3220,1,1,,2.0,2.0,,3.0,2.0,,,2.0,,1.0,,,0.0,,0.0,,0.0,,,2.0,,2.0,,2.0,,2.0,,,0.0,,-2147483648.0,,-1.0,,-1.0,,,-2.0,,-2147483648.0,,,-3.0,-4.0,,-3.0,1.0,,,1.0,,0.0,,0.0
3221,1,1,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0
3222,1,1,,7.0,6.0,,6.0,4.0,,,4.0,,3.0,,,3.0,,3.0,,3.0,,,6.0,,6.0,,6.0,,6.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,0.0,,-2147483648.0,,,1.0,1.0,,1.0,4.0,,,3.0,,1.0,,1.0
3223,1,1,,6.0,6.0,,6.0,4.0,,,4.0,,3.0,,,3.0,,3.0,,3.0,,,5.0,,6.0,,6.0,,8.0,,,1.0,,-2147483648.0,,1.0,,1.0,,,1.0,,-2147483648.0,,,1.0,2.0,,2.0,6.0,,,4.0,,1.0,,1.0
3224,1,1,,8.0,8.0,,8.0,7.0,,,6.0,,5.0,,,6.0,,5.0,,5.0,,,7.0,,8.0,,8.0,,9.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,0.0,,-2147483648.0,,,0.0,0.0,,0.0,7.0,,,5.0,,2.0,,1.0
3225,1,1,,8.0,8.0,,8.0,7.0,,,6.0,,6.0,,,6.0,,5.0,,5.0,,,8.0,,8.0,,8.0,,9.0,,,0.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,0.0,,0.0,7.0,,,5.0,,2.0,,0.0
3226,1,1,,7.0,7.0,,8.0,7.0,,,6.0,,5.0,,,5.0,,5.0,,4.0,,,6.0,,7.0,,7.0,,8.0,,,0.0,,-2147483648.0,,-1.0,,-1.0,,,-2.0,,-2147483648.0,,,-2.0,-2.0,,-1.0,7.0,,,5.0,,1.0,,0.0
3227,1,1,,7.0,7.0,,7.0,5.0,,,5.0,,3.0,,,3.0,,3.0,,3.0,,,6.0,,7.0,,7.0,,8.0,,,-2.0,,-2147483648.0,,-1.0,,-1.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,-1.0,6.0,,,4.0,,0.0,,-2.0
3228,1,1,,5.0,5.0,,5.0,4.0,,,3.0,,2.0,,,2.0,,1.0,,1.0,,,4.0,,5.0,,5.0,,7.0,,,-1.0,,-2147483648.0,,-2.0,,-2.0,,,-2.0,,-2147483648.0,,,-2.0,-2.0,,-1.0,5.0,,,3.0,,0.0,,-1.0
3229,1,1,,5.0,6.0,,6.0,5.0,,,4.0,,3.0,,,4.0,,3.0,,3.0,,,4.0,,5.0,,6.0,,7.0,,,1.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-2.0,-1.0,,0.0,6.0,,,5.0,,3.0,,2.0
3230,1,1,,5.0,5.0,,6.0,5.0,,,4.0,,3.0,,,3.0,,2.0,,2.0,,,4.0,,5.0,,5.0,,8.0,,,1.0,,-2147483648.0,,0.0,,0.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,6.0,,,5.0,,2.0,,2.0
3231,1,1,,6.0,5.0,,5.0,4.0,,,3.0,,2.0,,,2.0,,1.0,,1.0,,,5.0,,5.0,,5.0,,8.0,,,-1.0,,-2147483648.0,,-1.0,,-1.0,,,-1.0,,-2147483648.0,,,-1.0,-1.0,,0.0,6.0,,,4.0,,0.0,,-1.0
