polygon_unique_id,pixel_id_num,x,y,class,di_t+0,di_t+1,di_t+10,di_t+11,di_t+12,di_t+14,di_t+15,di_t+16,di_t+17,di_t+18,di_t+19,di_t+2,di_t+20,di_t+21,di_t+22,di_t+23,di_t+24,di_t+25,di_t+26,di_t+27,di_t+28,di_t+29,di_t+3,di_t+30,di_t+31,di_t+32,di_t+33,di_t+34,di_t+35,di_t+36,di_t+37,di_t+38,di_t+4,di_t+40,di_t+41,di_t+42,di_t+43,di_t+44,di_t+45,di_t+46,di_t+47,di_t+48,di_t+49,di_t+5,di_t+50,di_t+51,di_t+52,di_t+6,di_t+7,di_t+8,di_t+9,di_t-1,di_t-10,di_t-11,di_t-12,di_t-13,di_t-14,di_t-15,di_t-16,di_t-17,di_t-18,di_t-19,di_t-2,di_t-20,di_t-21,di_t-22,di_t-23,di_t-24,di_t-25,di_t-27,di_t-28,di_t-29,di_t-3,di_t-30,di_t-31,di_t-32,di_t-33,di_t-34,di_t-35,di_t-36,di_t-37,di_t-38,di_t-39,di_t-4,di_t-40,di_t-41,di_t-42,di_t-43,di_t-44,di_t-45,di_t-46,di_t-47,di_t-48,di_t-49,di_t-5,di_t-50,di_t-51,di_t-52,di_t-6,di_t-7,di_t-8,di_t-9,Flight_Date
54,7424,4425985.0,3017035.0,2,,,2.0,,2.0,,2.0,,2.0,,2.0,0.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,1.0,,0.0,0.0,,-1.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,0.0,,,2022-07-18
55,7425,4426135.0,3017065.0,2,,,3.0,,2.0,,2.0,,2.0,,2.0,2.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,2.0,1.0,,1.0,,1.0,,1.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,,2.0,,-2147483648.0,,2.0,,2.0,,,,2.0,,2.0,,2.0,,2.0,,,2.0,2.0,,2.0,,,2.0,,,2022-07-18
55,7426,4426135.0,3017055.0,2,,,3.0,,3.0,,2.0,,2.0,,2.0,2.0,,1.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,2.0,2.0,,1.0,,1.0,,1.0,,2.0,,,2.0,,3.0,,2.0,,2.0,,2.0,1.0,,2.0,,-2147483648.0,,2.0,,2.0,,,,2.0,,2.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,2022-07-18
55,7427,4426145.0,3017055.0,2,,,3.0,,3.0,,2.0,,2.0,,1.0,2.0,,1.0,,1.0,,1.0,,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,1.0,2.0,,2.0,,1.0,,1.0,,1.0,,,2.0,,3.0,,2.0,,2.0,,2.0,1.0,,2.0,,-2147483648.0,,2.0,,2.0,,,,2.0,,2.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,2022-07-18
55,7428,4426125.0,3017045.0,2,,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,1.0,,0.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,-1.0,,0.0,,0.0,,0.0,0.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,1.0,,1.0,,1.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,2022-07-18
55,7429,4426135.0,3017045.0,2,,,3.0,,3.0,,2.0,,2.0,,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,,,2.0,,2.0,,2.0,,3.0,,3.0,3.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,2.0,,2.0,,2.0,2.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,2022-07-18
55,7430,4426145.0,3017045.0,2,,,3.0,,3.0,,2.0,,2.0,,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,2.0,,2.0,,2.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,2.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,2022-07-18
55,7431,4426155.0,3017045.0,2,,,4.0,,3.0,,3.0,,2.0,,2.0,3.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,,2.0,,3.0,,3.0,3.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,3.0,2.0,,2.0,,1.0,,1.0,,1.0,,,2.0,,2.0,,2.0,,2.0,,2.0,3.0,,2.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,2.0,,2.0,,2.0,,,3.0,3.0,,3.0,,,2.0,,,2022-07-18
55,7432,4426125.0,3017035.0,2,,,1.0,,1.0,,1.0,,0.0,,0.0,0.0,,0.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,1.0,,0.0,0.0,,-1.0,,-1.0,,-1.0,,-1.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,2022-07-18
55,7433,4426135.0,3017035.0,2,,,4.0,,3.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,3.0,,,3.0,,3.0,,3.0,,3.0,,3.0,3.0,,3.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,2.0,1.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,0.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7434,4426145.0,3017035.0,2,,,4.0,,3.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,3.0,,,3.0,,3.0,,3.0,,3.0,,3.0,3.0,,3.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,2.0,1.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7435,4426155.0,3017035.0,2,,,4.0,,3.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,1.0,,3.0,,3.0,,1.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,0.0,,1.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,2022-07-18
55,7436,4426165.0,3017035.0,2,,,3.0,,4.0,,3.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,,1.0,,1.0,,2.0,,2.0,,1.0,,,1.0,,2.0,,3.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,0.0,,1.0,,,0.0,,,2022-07-18
55,7437,4426125.0,3017025.0,2,,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,1.0,,0.0,0.0,,-1.0,,-1.0,,-1.0,,-1.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,2022-07-18
55,7438,4426135.0,3017025.0,2,,,3.0,,3.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,,3.0,,3.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,1.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,0.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7439,4426145.0,3017025.0,2,,,3.0,,3.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,2.0,,,3.0,,3.0,,3.0,,3.0,,3.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,1.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7440,4426155.0,3017025.0,2,,,4.0,,3.0,,2.0,,2.0,,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,2.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,0.0,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,2022-07-18
55,7441,4426165.0,3017025.0,2,,,4.0,,4.0,,3.0,,3.0,,3.0,2.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,3.0,,3.0,,3.0,,3.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,2.0,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,2022-07-18
55,7442,4426175.0,3017025.0,2,,,3.0,,4.0,,3.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,2.0,,3.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,2.0,,3.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7443,4426115.0,3017015.0,2,,,2.0,,2.0,,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,2.0,,1.0,,1.0,,1.0,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,1.0,,1.0,0.0,,-1.0,,-1.0,,0.0,,0.0,,,1.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,2022-07-18
55,7444,4426125.0,3017015.0,2,,,1.0,,2.0,,2.0,,2.0,,2.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,1.0,,1.0,0.0,,-1.0,,-1.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,2022-07-18
55,7445,4426135.0,3017015.0,2,,,4.0,,4.0,,3.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,2.0,,,3.0,,3.0,,3.0,,3.0,,3.0,2.0,,3.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7446,4426145.0,3017015.0,2,,,4.0,,4.0,,3.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,2.0,,,3.0,,3.0,,3.0,,3.0,,3.0,2.0,,3.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,4.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,1.0,,1.0,,1.0,2.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7447,4426155.0,3017015.0,2,,,4.0,,4.0,,3.0,,2.0,,2.0,2.0,,2.0,,3.0,,3.0,,,3.0,,,3.0,,4.0,,4.0,,3.0,,3.0,2.0,,3.0,,3.0,,3.0,,2.0,,2.0,,,3.0,,3.0,,4.0,,2.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,-2147483648.0,,1.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7448,4426165.0,3017015.0,2,,,4.0,,3.0,,3.0,,2.0,,2.0,2.0,,2.0,,2.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,4.0,,3.0,2.0,,3.0,,3.0,,3.0,,3.0,,3.0,,,3.0,,3.0,,3.0,,2.0,1.0,,1.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7449,4426175.0,3017015.0,2,,,4.0,,3.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,3.0,,3.0,2.0,,3.0,,3.0,,3.0,,3.0,,3.0,,,3.0,,3.0,,3.0,,1.0,1.0,,1.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,2022-07-18
55,7450,4426185.0,3017015.0,2,,,4.0,,3.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,3.0,,,3.0,,3.0,,3.0,,3.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,1.0,1.0,,1.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,1.0,1.0,,1.0,,,1.0,,,2022-07-18
55,7451,4426115.0,3017005.0,2,,,1.0,,2.0,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,0.0,,0.0,,0.0,,1.0,,0.0,,,0.0,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,0.0,,0.0,,0.0,0.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,2022-07-18
55,7452,4426125.0,3017005.0,2,,,1.0,,2.0,,2.0,,2.0,,2.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,0.0,,0.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,2022-07-18
55,7453,4426135.0,3017005.0,2,,,4.0,,4.0,,3.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,2.0,,,3.0,,3.0,,3.0,,3.0,,3.0,3.0,,3.0,,3.0,,3.0,,3.0,,2.0,,,2.0,,3.0,,4.0,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7454,4426145.0,3017005.0,2,,,4.0,,4.0,,3.0,,2.0,,2.0,3.0,,2.0,,2.0,,2.0,,,2.0,,,2.0,,3.0,,3.0,,3.0,,3.0,3.0,,2.0,,2.0,,2.0,,3.0,,2.0,,,2.0,,3.0,,4.0,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,-2147483648.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7455,4426155.0,3017005.0,2,,,4.0,,4.0,,3.0,,2.0,,2.0,3.0,,2.0,,3.0,,3.0,,,3.0,,,3.0,,4.0,,4.0,,3.0,,3.0,3.0,,3.0,,3.0,,3.0,,3.0,,3.0,,,3.0,,4.0,,4.0,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,-2147483648.0,,1.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7456,4426165.0,3017005.0,2,,,4.0,,3.0,,3.0,,2.0,,2.0,3.0,,2.0,,2.0,,2.0,,,3.0,,,3.0,,3.0,,4.0,,3.0,,3.0,3.0,,3.0,,3.0,,3.0,,4.0,,3.0,,,3.0,,3.0,,4.0,,2.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,1.0,,0.0,,,1.0,,,2022-07-18
55,7457,4426175.0,3017005.0,2,,,4.0,,3.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,3.0,,,3.0,,3.0,,3.0,,3.0,,3.0,3.0,,3.0,,3.0,,3.0,,4.0,,3.0,,,3.0,,3.0,,3.0,,1.0,1.0,,1.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,2022-07-18
55,7458,4426115.0,3016995.0,2,,,2.0,,2.0,,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,2.0,,2.0,,2.0,,2.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,2.0,,1.0,1.0,,0.0,,0.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,2022-07-18
55,7459,4426125.0,3016995.0,2,,,3.0,,3.0,,3.0,,3.0,,3.0,1.0,,2.0,,2.0,,2.0,,,2.0,,,3.0,,3.0,,2.0,,2.0,,2.0,2.0,,2.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,2.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,2022-07-18
55,7460,4426135.0,3016995.0,2,,,4.0,,4.0,,3.0,,2.0,,2.0,2.0,,2.0,,3.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,4.0,,4.0,3.0,,3.0,,2.0,,2.0,,3.0,,2.0,,,2.0,,3.0,,4.0,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,0.0,,,0.0,2.0,,0.0,,,2.0,,,2022-07-18
55,7461,4426145.0,3016995.0,2,,,4.0,,3.0,,3.0,,2.0,,2.0,3.0,,2.0,,2.0,,3.0,,,3.0,,,3.0,,4.0,,4.0,,3.0,,3.0,3.0,,3.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,4.0,,3.0,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,3.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,3.0,,1.0,,,2.0,,,2022-07-18
55,7462,4426155.0,3016995.0,2,,,4.0,,4.0,,3.0,,2.0,,2.0,3.0,,2.0,,3.0,,3.0,,,4.0,,,5.0,,5.0,,5.0,,4.0,,4.0,3.0,,3.0,,3.0,,3.0,,3.0,,3.0,,,3.0,,4.0,,4.0,,3.0,2.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,3.0,,1.0,,-2147483648.0,,1.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,3.0,,0.0,,,2.0,,,2022-07-18
55,7463,4426165.0,3016995.0,2,,,3.0,,3.0,,2.0,,1.0,,1.0,2.0,,1.0,,2.0,,3.0,,,3.0,,,4.0,,4.0,,4.0,,4.0,,3.0,3.0,,3.0,,3.0,,3.0,,3.0,,3.0,,,2.0,,3.0,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,,0.0,,0.0,2.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,2.0,,0.0,,,1.0,,,2022-07-18
55,7464,4426105.0,3016985.0,2,,,2.0,,2.0,,2.0,,1.0,,1.0,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,-1.0,,0.0,,0.0,,0.0,,-1.0,,,-1.0,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,,1.0,,,0.0,,0.0,,0.0,,0.0,,0.0,-1.0,,0.0,,-2147483648.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,0.0,,,2022-07-18
55,7465,4426115.0,3016985.0,2,,,3.0,,3.0,,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,3.0,,1.0,1.0,,1.0,,1.0,,2.0,,2.0,,,1.0,,0.0,,0.0,,1.0,,1.0,1.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,2.0,,1.0,,,1.0,1.0,,1.0,,,2.0,,,2022-07-18
55,7466,4426125.0,3016985.0,2,,,4.0,,4.0,,3.0,,3.0,,3.0,2.0,,3.0,,3.0,,3.0,,,3.0,,,3.0,,3.0,,3.0,,3.0,,3.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,3.0,,3.0,,2.0,2.0,,1.0,,2.0,,2.0,,2.0,,,2.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,2.0,,2.0,,2.0,,2.0,,,1.0,2.0,,1.0,,,2.0,,,2022-07-18
55,7467,4426135.0,3016985.0,2,,,5.0,,4.0,,4.0,,3.0,,3.0,3.0,,3.0,,3.0,,3.0,,,3.0,,,4.0,,4.0,,5.0,,4.0,,4.0,3.0,,3.0,,3.0,,3.0,,3.0,,3.0,,,3.0,,4.0,,5.0,,3.0,2.0,,1.0,,1.0,,2.0,,2.0,,,2.0,,1.0,,1.0,,1.0,,1.0,3.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,2.0,,1.0,,,3.0,,,2022-07-18
55,7468,4426145.0,3016985.0,2,,,5.0,,4.0,,3.0,,3.0,,3.0,3.0,,2.0,,2.0,,2.0,,,3.0,,,3.0,,3.0,,4.0,,3.0,,3.0,3.0,,3.0,,3.0,,3.0,,3.0,,2.0,,,2.0,,4.0,,5.0,,3.0,2.0,,1.0,,1.0,,2.0,,2.0,,,2.0,,1.0,,1.0,,1.0,,1.0,3.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,2.0,,1.0,,,2.0,,,2022-07-18
55,7469,4426155.0,3016985.0,2,,,5.0,,5.0,,4.0,,3.0,,3.0,3.0,,3.0,,3.0,,3.0,,,4.0,,,4.0,,5.0,,5.0,,4.0,,4.0,3.0,,4.0,,4.0,,4.0,,3.0,,3.0,,,3.0,,4.0,,5.0,,3.0,2.0,,2.0,,1.0,,2.0,,2.0,,,2.0,,1.0,,1.0,,1.0,,1.0,3.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,0.0,,0.0,,0.0,,,1.0,2.0,,1.0,,,2.0,,,2022-07-18
55,7470,4426105.0,3016975.0,2,,,3.0,,2.0,,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,2.0,1.0,,2.0,,2.0,,2.0,,1.0,,1.0,,,0.0,,1.0,,2.0,,1.0,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,1.0,,1.0,,1.0,,1.0,0.0,,1.0,,-2147483648.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,0.0,,0.0,,,1.0,,,2022-07-18
55,7471,4426115.0,3016975.0,2,,,4.0,,3.0,,2.0,,2.0,,2.0,2.0,,2.0,,2.0,,3.0,,,3.0,,,4.0,,4.0,,5.0,,4.0,,4.0,3.0,,3.0,,2.0,,2.0,,3.0,,3.0,,,3.0,,3.0,,3.0,,2.0,3.0,,3.0,,3.0,,3.0,,3.0,,,3.0,,3.0,,3.0,,3.0,,3.0,3.0,,3.0,,-2147483648.0,,3.0,,3.0,,,,2.0,,2.0,,3.0,,3.0,,,2.0,3.0,,1.0,,,3.0,,,2022-07-18
